,page,text,x1,y1,x2,y2,x3,y3,x4,y4,line_no,isHeader,isFooter
285,6,tl AustLll AustLll AustL !!,0.0267,10.7377,4.1369,10.4243,4.1703,11.0544,0.0467,11.2344,53.0,False,True
286,6,Retrieved from AustLII on 20 January 2021 at 21:17:09 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4478,54.0,False,True
334,7,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,47.0,False,True
335,7,Retrieved from AustLII on 20 January 2021 at 21:17:09 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4478,48.0,False,True
380,8,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,44.0,False,True
381,8,Retrieved from AustLII on 20 January 2021 at 21:17:09 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4478,45.0,False,True
429,9,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,47.0,False,True
430,9,Retrieved from AustLII on 20 January 2021 at 21:17:09 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4478,48.0,False,True
479,10,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,48.0,False,True
480,10,Retrieved from AustLII on 20 January 2021 at 21:17:09 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4478,49.0,False,True
512,11,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,31.0,False,True
513,11,Retrieved from AustLII on 20 January 2021 at 21:17:09 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4478,32.0,False,True
11,0,Must!Il Aust !!! AustLII AustLi,6.1971,8.7542,7.7672,5.8706,8.0139,6.0406,6.5138,8.8908,11.0,False,True
12,0,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,12.0,False,True
13,0,Retrieved from AustLll on 20 January 2021 at 21:18:53 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4478,13.0,False,True
32,1,Must!Il Aust !!! AustLII AustLi,6.1971,8.7542,7.7672,5.8706,8.0139,6.0406,6.5138,8.8908,18.0,False,True
33,1,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,19.0,False,True
34,1,Retrieved from AustLll on 20 January 2021 at 21:18:53 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4478,20.0,False,True
74,2,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,39.0,False,True
75,2,Retrieved from AustLll on 20 January 2021 at 21:18:53 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4478,40.0,False,True
120,3,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,44.0,False,True
121,3,Retrieved from AustLll on 20 January 2021 at 21:18:53 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4478,45.0,False,True
167,4,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,45.0,False,True
168,4,Retrieved from AustLll on 20 January 2021 at 21:18:53 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4478,46.0,False,True
181,5,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,12.0,False,True
182,5,Retrieved from AustLll on 20 January 2021 at 21:18:53 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4478,13.0,False,True
11,0,Must!Il Aust !!! AustLII AustLi,6.1971,8.7542,7.7672,5.8706,8.0139,6.0406,6.5138,8.8908,11.0,False,True
12,0,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,12.0,False,True
13,0,Retrieved from AustLll on 20 January 2021 at 21:17:02 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4478,13.0,False,True
32,1,Must!Il Aust !!! AustLII AustLi,6.1971,8.7542,7.7672,5.8706,8.0139,6.0406,6.5138,8.8908,18.0,False,True
33,1,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,19.0,False,True
34,1,Retrieved from AustLll on 20 January 2021 at 21:17:02 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4478,20.0,False,True
75,2,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,40.0,False,True
76,2,Retrieved from AustLll on 20 January 2021 at 21:17:02 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4478,41.0,False,True
123,3,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,46.0,False,True
124,3,Retrieved from AustLll on 20 January 2021 at 21:17:02 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4478,47.0,False,True
172,4,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,47.0,False,True
173,4,Retrieved from AustLll on 20 January 2021 at 21:17:02 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4478,48.0,False,True
216,5,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,42.0,False,True
217,5,Retrieved from AustLll on 20 January 2021 at 21:17:02 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4478,43.0,False,True
11,0,Must!Il Aust !!! AustLII AustLi,6.1971,8.7542,7.7672,5.8706,8.0139,6.0406,6.5138,8.8908,11.0,False,True
12,0,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,12.0,False,True
13,0,Retrieved from AustLll on 20 January 2021 at 21:11:34 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,13.0,False,True
28,1,Must!Il Aust !!! AustLII AustLi,6.1971,8.7542,7.7672,5.8706,8.0139,6.0406,6.5138,8.8908,14.0,False,True
29,1,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,15.0,False,True
30,1,Retrieved from AustLll on 20 January 2021 at 21:11:34 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,16.0,False,True
72,2,tl AustLll AustLll AustL,0.0333,10.7644,3.9436,10.5243,3.9703,11.0977,0.0433,11.2444,41.0,False,True
73,2,Retrieved from AustLII on 20 January 2021 at 21:11:34 Verify version,0.2734,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,42.0,False,True
130,3,tl AustLll AustLll AustL,0.0333,10.7677,3.9236,10.5377,3.9503,11.1044,0.0433,11.2444,56.0,False,True
131,3,Retrieved from AustLII on 20 January 2021 at 21:11:34 Verify version,0.2734,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,57.0,False,True
180,4,tl AustLll AustLll AustL,0.0333,10.7644,3.9436,10.5243,3.9703,11.0977,0.0433,11.2444,48.0,False,True
181,4,Retrieved from AustLII on 20 January 2021 at 21:11:34 Verify version,0.2734,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,49.0,False,True
232,5,tl AustLll AustLll AustLi,0.0267,10.7544,3.9969,10.5177,4.0203,11.0977,0.04,11.2377,50.0,False,True
233,5,Retrieved from AustLII on 20 January 2021 at 21:11:34 Verify version,0.2734,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,51.0,False,True
289,6,tl AustLll AustLll AustL,0.0333,10.7677,3.9236,10.5377,3.9503,11.1044,0.0433,11.2444,55.0,False,True
290,6,Retrieved from AustLII on 20 January 2021 at 21:11:34 Verify version,0.2734,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,56.0,False,True
335,7,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,44.0,False,True
336,7,Retrieved from AustLll on 20 January 2021 at 21:11:34 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,45.0,False,True
388,8,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,51.0,False,True
389,8,Retrieved from AustLll on 20 January 2021 at 21:11:34 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,52.0,False,True
438,9,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,48.0,False,True
439,9,Retrieved from AustLll on 20 January 2021 at 21:11:34 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,49.0,False,True
487,10,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,47.0,False,True
488,10,Retrieved from AustLll on 20 January 2021 at 21:11:34 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,48.0,False,True
510,11,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,21.0,False,True
511,11,Retrieved from AustLll on 20 January 2021 at 21:11:34 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,22.0,False,True
29,0,stl AustLll AustLll AustL,0.01,10.7472,3.9403,10.5172,3.9703,11.0905,0.0233,11.2272,29.0,False,True
30,0,Retrieved from AustLll on 20 January 2021 at 21:14:36 Verify version,0.2734,11.2672,8.0039,11.2672,8.0039,11.4339,0.2734,11.4339,30.0,False,True
66,1,stl AustLll AustLll AustL,0.01,10.7472,3.9403,10.5172,3.9703,11.0905,0.0233,11.2272,35.0,False,True
67,1,Retrieved from AustLll on 20 January 2021 at 21:14:36 Verify version,0.2734,11.2672,8.0039,11.2672,8.0039,11.4339,0.2734,11.4339,36.0,False,True
102,2,stl AustLll AustLll AustL,0.01,10.7472,3.9403,10.5172,3.9703,11.0905,0.0233,11.2272,34.0,False,True
103,2,Retrieved from AustLll on 20 January 2021 at 21:14:36 Verify version,0.2734,11.2672,8.0039,11.2672,8.0039,11.4339,0.2734,11.4339,35.0,False,True
136,3,stl AustLll AustLll AustL,0.01,10.7472,3.9403,10.5172,3.9703,11.0905,0.0233,11.2272,32.0,False,True
137,3,Retrieved from AustLll on 20 January 2021 at 21:14:36 Verify version,0.2734,11.2672,8.0039,11.2672,8.0039,11.4339,0.2734,11.4339,33.0,False,True
149,4,stl AustLll AustLll AustL,0.01,10.7472,3.9403,10.5172,3.9703,11.0905,0.0233,11.2272,11.0,False,True
150,4,Retrieved from AustLll on 20 January 2021 at 21:14:36 Verify version,0.2734,11.2672,8.0039,11.2672,8.0039,11.4339,0.2734,11.4339,12.0,False,True
28,0,stl AustLll AustLll AustL,0.01,10.7472,3.9403,10.5172,3.9669,11.0905,0.0233,11.2272,28.0,False,True
29,0,Retrieved from AustLII on 20 January 2021 at 21:14:33 Verify version,0.2734,11.2672,8.0039,11.2672,8.0039,11.4339,0.2734,11.4339,29.0,False,True
63,1,stl AustLll AustLll AustL,0.01,10.7472,3.9403,10.5172,3.9669,11.0905,0.0233,11.2272,33.0,False,True
64,1,Retrieved from AustLII on 20 January 2021 at 21:14:33 Verify version,0.2734,11.2672,8.0039,11.2672,8.0039,11.4339,0.2734,11.4339,34.0,False,True
97,2,stl AustLll AustLll AustL,0.01,10.7472,3.9436,10.5138,3.9703,11.0905,0.0233,11.2272,32.0,False,True
98,2,Retrieved from AustLII on 20 January 2021 at 21:14:33 Verify version,0.2734,11.2672,8.0039,11.2672,8.0039,11.4339,0.2734,11.4339,33.0,False,True
134,3,stl AustLll AustLll AustL,0.01,10.7472,3.9403,10.5172,3.9669,11.0905,0.0233,11.2272,35.0,False,True
135,3,Retrieved from AustLII on 20 January 2021 at 21:14:33 Verify version,0.2734,11.2672,8.0039,11.2672,8.0039,11.4339,0.2734,11.4339,36.0,False,True
169,4,stl AustLll AustLll AustL,0.01,10.7472,3.9403,10.5172,3.9669,11.0905,0.0233,11.2272,33.0,False,True
170,4,Retrieved from AustLII on 20 January 2021 at 21:14:33 Verify version,0.2734,11.2672,8.0039,11.2672,8.0039,11.4339,0.2734,11.4339,34.0,False,True
205,5,stL. AustLll AustLll AustL,0.0133,10.7472,3.9436,10.5105,3.9703,11.0872,0.0233,11.2272,34.0,False,True
206,5,Retrieved from AustLll on 20 January 2021 at 21:14:33 Verify version,0.2634,11.2672,8.0039,11.2672,8.0039,11.4339,0.2634,11.4339,35.0,False,True
232,6,stl AustLll AustLll AustL,0.01,10.7472,3.9403,10.5172,3.9669,11.0905,0.0233,11.2272,25.0,False,True
233,6,Retrieved from AustLII on 20 January 2021 at 21:14:33 Verify version,0.2734,11.2672,8.0039,11.2672,8.0039,11.4339,0.2734,11.4339,26.0,False,True
28,0,stl AustLll AustLll AustL,0.01,10.7472,3.9403,10.5172,3.9669,11.0905,0.0233,11.2272,28.0,False,True
29,0,1,7.2332,11.0782,7.2685,11.0782,7.2685,11.1698,7.2332,11.1698,29.0,False,True
30,0,Retrieved from AustLII on 20 January 2021 at 21:14:31 Verify version,0.2734,11.2672,8.0039,11.2672,8.0039,11.4339,0.2734,11.4339,30.0,False,True
67,1,tl AustLll AustLll Austh,0.03,10.7538,4.1703,10.5272,4.1936,11.0805,0.0433,11.2205,36.0,False,True
68,1,2,7.2202,11.0782,7.2794,11.0782,7.2794,11.1698,7.2202,11.1698,37.0,False,True
69,1,Retrieved from AustLll on 20 January 2021 at 21:14:31 Verify version,0.2734,11.2672,8.0039,11.2672,8.0039,11.4339,0.2734,11.4339,38.0,False,True
105,2,stl AustLll AustLll AustL,0.01,10.7472,3.9403,10.5172,3.9703,11.0905,0.0233,11.2272,35.0,False,True
106,2,3,7.2229,11.0782,7.2738,11.0782,7.2738,11.1713,7.2229,11.1713,36.0,False,True
107,2,Retrieved from AustLII on 20 January 2021 at 21:14:31 Verify version,0.2734,11.2672,8.0039,11.2672,8.0039,11.4339,0.2734,11.4339,37.0,False,True
141,3,stl AustLll AustLll AustL,0.01,10.7472,3.9403,10.5172,3.9703,11.0905,0.0233,11.2272,33.0,False,True
142,3,4,7.2195,11.0782,7.2803,11.0782,7.2803,11.1698,7.2195,11.1698,34.0,False,True
143,3,Retrieved from AustLII on 20 January 2021 at 21:14:31 Verify version,0.2734,11.2672,8.0039,11.2672,8.0039,11.4339,0.2734,11.4339,35.0,False,True
177,4,stl AustLll AustLll AustL,0.01,10.7505,3.9403,10.5138,3.9703,11.0905,0.0233,11.2272,33.0,False,True
178,4,5,7.2239,11.0802,7.2761,11.0802,7.2761,11.1713,7.2239,11.1713,34.0,False,True
179,4,Retrieved from AustLII on 20 January 2021 at 21:14:31 Verify version,0.2734,11.2672,8.0039,11.2672,8.0039,11.4339,0.2734,11.4339,35.0,False,True
214,5,stl AustLll AustLll AustL,0.0133,10.7472,3.9436,10.5172,3.9703,11.0939,0.0233,11.2305,34.0,False,True
215,5,6,7.2232,11.0782,7.2798,11.0782,7.2798,11.1713,7.2232,11.1713,35.0,False,True
216,5,Retrieved from AustLll on 20 January 2021 at 21:14:31 Verify version,0.2734,11.2672,8.0039,11.2672,8.0039,11.4339,0.2734,11.4339,36.0,False,True
250,6,stl AustLll AustLll AustL,0.01,10.7472,3.9403,10.5172,3.9703,11.0905,0.0233,11.2272,33.0,False,True
251,6,7,7.2224,11.0802,7.2791,11.0802,7.2791,11.1716,7.2224,11.1716,34.0,False,True
252,6,Retrieved from AustLII on 20 January 2021 at 21:14:31 Verify version,0.2734,11.2672,8.0039,11.2672,8.0039,11.4339,0.2734,11.4339,35.0,False,True
288,7,stL. AustLll AustLll AustL,0.0133,10.7472,3.9469,10.5138,3.9736,11.0905,0.0233,11.2305,35.0,False,True
289,7,8,7.2256,11.0782,7.2772,11.0782,7.2772,11.1713,7.2256,11.1713,36.0,False,True
290,7,Retrieved from AustLll on 20 January 2021 at 21:14:31 Verify version,0.2634,11.2705,8.0039,11.2672,8.0039,11.4339,0.2634,11.4339,37.0,False,True
326,8,stl AustLll AustLll AustL,0.01,10.7472,3.9403,10.5172,3.9703,11.0905,0.0233,11.2272,35.0,False,True
327,8,9,7.2228,11.0782,7.2792,11.0782,7.2792,11.1716,7.2228,11.1716,36.0,False,True
328,8,Retrieved from AustLII on 20 January 2021 at 21:14:31 Verify version,0.2734,11.2672,8.0039,11.2672,8.0039,11.4339,0.2734,11.4339,37.0,False,True
364,9,stl AustLll AustLll AustL,0.01,10.7472,3.9403,10.5172,3.9703,11.0905,0.0233,11.2272,35.0,False,True
365,9,10,7.1707,11.0782,7.2802,11.0782,7.2802,11.1713,7.1707,11.1713,36.0,False,True
366,9,Retrieved from AustLII on 20 January 2021 at 21:14:31 Verify version,0.2734,11.2672,8.0039,11.2672,8.0039,11.4339,0.2734,11.4339,37.0,False,True
403,10,stl AustLll AustLll AustL,0.01,10.7472,3.9403,10.5172,3.9703,11.0905,0.0233,11.2272,36.0,False,True
404,10,11,7.1707,11.0782,7.2685,11.0782,7.2685,11.1698,7.1707,11.1698,37.0,False,True
405,10,Retrieved from AustLII on 20 January 2021 at 21:14:31 Verify version,0.2734,11.2672,8.0039,11.2672,8.0039,11.4339,0.2734,11.4339,38.0,False,True
441,11,stl AustLll AustLll AustL,0.01,10.7472,3.9403,10.5172,3.9703,11.0905,0.0233,11.2272,35.0,False,True
442,11,12,7.1707,11.0782,7.2794,11.0782,7.2794,11.1698,7.1707,11.1698,36.0,False,True
443,11,Retrieved from AustLII on 20 January 2021 at 21:14:31 Verify version,0.2734,11.2672,8.0039,11.2672,8.0039,11.4339,0.2734,11.4339,37.0,False,True
453,12,stl AustLll AustLll AustL,0.01,10.7472,3.9403,10.5172,3.9703,11.0905,0.0233,11.2272,9.0,False,True
454,12,13,7.1707,11.0782,7.2738,11.0782,7.2738,11.1713,7.1707,11.1713,10.0,False,True
455,12,Retrieved from AustLII on 20 January 2021 at 21:14:31 Verify version,0.2734,11.2672,8.0039,11.2672,8.0039,11.4339,0.2734,11.4339,11.0,False,True
29,0,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,29.0,False,True
30,0,Retrieved from AustLII on 20 January 2021 at 21:14:28 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4478,30.0,False,True
37,1,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,6.0,False,True
38,1,Retrieved from AustLII on 20 January 2021 at 21:14:28 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4478,7.0,False,True
67,2,2,6.7622,8.3496,6.8351,8.3496,6.8351,8.4622,6.7622,8.4622,28.0,False,True
68,2,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,29.0,False,True
69,2,Retrieved from AustLII on 20 January 2021 at 21:14:28 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4478,30.0,False,True
97,3,3,6.7656,9.3922,6.8282,9.3922,6.8282,9.5067,6.7656,9.5067,27.0,False,True
98,3,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,28.0,False,True
99,3,Retrieved from AustLII on 20 January 2021 at 21:14:28 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4478,29.0,False,True
132,4,4,6.7614,8.7665,6.8362,8.7665,6.8362,8.8792,6.7614,8.8792,32.0,False,True
133,4,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,33.0,False,True
134,4,Retrieved from AustLII on 20 January 2021 at 21:14:28 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4478,34.0,False,True
169,5,5,6.7668,9.3945,6.8311,9.3945,6.8311,9.5067,6.7668,9.5067,34.0,False,True
170,5,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,35.0,False,True
171,5,Retrieved from AustLII on 20 January 2021 at 21:14:28 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4478,36.0,False,True
199,6,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,27.0,False,True
200,6,Retrieved from AustLII on 20 January 2021 at 21:14:28 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4478,28.0,False,True
204,7,6,6.7659,1.26,6.8356,1.26,6.8356,1.3745,6.7659,1.3745,3.0,True,True
207,7,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,6.0,False,True
208,7,Retrieved from AustLII on 20 January 2021 at 21:14:28 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4478,7.0,False,True
237,8,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,28.0,False,True
238,8,Retrieved from AustLII on 20 January 2021 at 21:14:28 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4478,29.0,False,True
242,9,7,6.7649,1.2623,6.8348,1.2623,6.8348,1.3748,6.7649,1.3748,3.0,True,True
245,9,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,6.0,False,True
246,9,Retrieved from AustLII on 20 January 2021 at 21:14:28 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4478,7.0,False,True
277,10,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,30.0,False,True
278,10,Retrieved from AustLII on 20 January 2021 at 21:14:28 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4478,31.0,False,True
308,11,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,29.0,False,True
309,11,Retrieved from AustLII on 20 January 2021 at 21:14:28 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4478,30.0,False,True
340,12,10,6.7782,9.3922,6.9194,9.3922,6.9194,9.5067,6.7782,9.5067,30.0,False,True
341,12,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,31.0,False,True
342,12,Retrieved from AustLII on 20 January 2021 at 21:14:28 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4478,32.0,False,True
374,13,11,6.7782,8.7665,6.9051,8.7665,6.9051,8.8792,6.7782,8.8792,31.0,False,True
375,13,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,32.0,False,True
376,13,Retrieved from AustLII on 20 January 2021 at 21:14:28 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4478,33.0,False,True
407,14,12,6.7782,9.6008,6.9184,9.6008,6.9184,9.7135,6.7782,9.7135,30.0,False,True
408,14,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,31.0,False,True
409,14,Retrieved from AustLII on 20 January 2021 at 21:14:28 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4478,32.0,False,True
438,15,13,6.7782,9.6008,6.9116,9.6008,6.9116,9.7153,6.7782,9.7153,28.0,False,True
439,15,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,29.0,False,True
440,15,Retrieved from AustLII on 20 January 2021 at 21:14:28 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4478,30.0,False,True
470,16,14,6.7782,10.0179,6.9196,10.0179,6.9196,10.1306,6.7782,10.1306,29.0,False,True
471,16,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,30.0,False,True
472,16,Retrieved from AustLII on 20 January 2021 at 21:14:28 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4478,31.0,False,True
501,17,15,6.7782,9.8093,6.9144,9.8093,6.9144,9.9238,6.7782,9.9238,28.0,False,True
502,17,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,29.0,False,True
503,17,Retrieved from AustLII on 20 January 2021 at 21:14:28 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4478,30.0,False,True
534,18,16,6.7782,8.7665,6.9189,8.7665,6.9189,8.881,6.7782,8.881,30.0,False,True
535,18,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,31.0,False,True
536,18,Retrieved from AustLII on 20 January 2021 at 21:14:28 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4478,32.0,False,True
568,19,17,6.7782,9.1836,6.9181,9.1836,6.9181,9.2984,6.7782,9.2984,31.0,False,True
569,19,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,32.0,False,True
570,19,Retrieved from AustLII on 20 January 2021 at 21:14:28 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4478,33.0,False,True
600,20,18,6.7782,8.5582,6.9158,8.5582,6.9158,8.6727,6.7782,8.6727,29.0,False,True
601,20,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,30.0,False,True
602,20,Retrieved from AustLII on 20 January 2021 at 21:14:28 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4478,31.0,False,True
633,21,19,6.7782,8.7665,6.9182,8.7665,6.9182,8.8813,6.7782,8.8813,30.0,False,True
634,21,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,31.0,False,True
635,21,Retrieved from AustLII on 20 January 2021 at 21:14:28 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4478,32.0,False,True
666,22,20,6.7622,9.6008,6.9194,9.6008,6.9194,9.7153,6.7622,9.7153,30.0,False,True
667,22,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,31.0,False,True
668,22,Retrieved from AustLII on 20 January 2021 at 21:14:28 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4478,32.0,False,True
700,23,21,6.7622,9.8093,6.9051,9.8093,6.9051,9.9219,6.7622,9.9219,31.0,False,True
701,23,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,32.0,False,True
702,23,Retrieved from AustLII on 20 January 2021 at 21:14:28 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4478,33.0,False,True
